source_id,source_row,source_sentiment,source_balanced_train,text,gt_pro_womens_march
wm_213,213,1.0,0.0,@PopCrave ✊✊🏻✊🏼✊🏾👧🏾👧🏻👧🏼👧🏽 Our Voices Will be heard! #WomensMarch #WomenWhoHaveInspiredMe https://t.co/aLxSBlDuSQ,1
wm_214,214,1.0,0.0,"This is a lot more than 500,000 https://t.co/6NCimUvrqJ",1
wm_215,215,0.0,0.0,.@realDonaldTrump \n \nYour inaug speech spoke of giving gov't back 2 the ppl. Ystrdy's #WomensMarch began that! Why no acknowledgement from u?,1
wm_216,216,0.0,0.0,This made me sob https://t.co/Dn2hZ1nDzh,1
wm_217,217,1.0,0.0,RT @immaris: San Francisco City Hall \n \n#WomensMarch #WomensMarchSF https://t.co/iDf3bf9hEH,1
wm_218,218,0.0,1.0,RT @RitaPanahi: Yay! Let's glorify an instrument of oppression used to subjugate millions of women around the world. #WomensMarch https://t…,0
wm_219,219,1.0,0.0,"Women's rights are human rights. #WhyIMarch ❤ \n. \n. \n. \n \n\Each time a woman stands up for herself… https://t.co/VD3T6CbRrj""",1
wm_220,220,1.0,0.0,#WomenRightsAreHumanRights - Pictures From Women’s Marches Around the World https://t.co/qGGt96wTby #WomensMarch,1
wm_221,221,1.0,0.0,@maddow @therealroseanne @Eyes_of_justice,1
wm_222,222,0.0,1.0,Michael Moore is an idiot and an anarchist please realize a New Day Is Here #WomensMarch,0
wm_223,223,1.0,0.0,RT @Rothna_Begum: People rallying up for the #womensmarch #london @hrw https://t.co/yQQoFlaeoY,1
wm_224,224,1.0,1.0,.@AnthonyCumia .@greggutfeld I wnt down 2 local #WomensMarch figure i get some easy #Pussyhat #MAGA,0
wm_225,225,0.0,1.0,RT @frankgaffney: There is no liberty or freedom of equality for women under Sharia. https://t.co/509fXt2vfv #WomensMarch,0
wm_226,226,1.0,0.0,"#wmwyyzbus1 is in Maryland! Stopping for breakfast, then iback on the road to DC. Washington, here we come! #WomensMarch #sistersofthenorth",1
wm_227,227,0.0,1.0,"RT @iowemysoul: #tcot Trump didn't \mock\"" them - this picture has nothing to do with his tweet - your tweet is #fakenews and you should sto…""",0
wm_228,228,1.0,0.0,"So amazing, Connie!!!! https://t.co/SCvGeoKBIo",1
wm_229,229,1.0,0.0,RT @NC5_JKnutson: The pedestrian bridge is filled with people watching the rally and getting ready for the march. #WomensMarch @NC5 https:/…,1
wm_230,230,1.0,0.0,"TODAY at 4:00 EST TELEPRESSER -Why Environmental Groups Are Joining #WomensMarch w/ WECAN, @ggjalliance, @sierraclub https://t.co/TFarL58bhN",1
wm_231,231,1.0,0.0,RT @JulietteBurton: For my sisters before me. For sisters who'll come after me. For sisters&amp;brothers I stand by now in solidarity #whyIMarc…,1
wm_232,232,1.0,0.0,RT @womensmarch: @adhikaar Thanks for being here! We're marching with you! #WhyIMarch,1
wm_233,233,1.0,0.0,The #WomensMarch makes me so happy to see women still fighting. We've been fighting since Flappers and we still fight on! \n1913 - 2017 https://t.co/c77pHxiRon,1
wm_234,234,1.0,0.0,RT @ETCanada: Watch @AshleyJudd's #NastyWoman poem at #WomensMarch in DC https://t.co/AthwNatEet https://t.co/9EftmjOfW7,1
wm_235,235,1.0,1.0,"Thank you, Phyllis. @METUPorg https://t.co/ua4osmaKMb",1
wm_236,236,0.0,0.0,RT @medeabenjamin: .@MayorBowser @ #WomensMarch says dc needs representation in Congress.,1
wm_237,237,1.0,0.0,"He's learning: Eat all the ice cream, stand up for women's right. #balancededucation #womensmarch #TaoOfGarrBear https://t.co/5a6ZEr3TyQ",1
wm_238,238,1.0,0.0,RT @Sifill_LDF: Members of our staff holding it down in NY. #WomensMarch https://t.co/l1mG53urXw,1
wm_239,239,1.0,0.0,RT @realworldrj: @kevinmkruse There was one in Slovenia! We’re with you too https://t.co/EJFxlCSAkL,1
wm_240,240,1.0,0.0,RT @soIares: #WomensMarch some of my favorites from today https://t.co/1qgWb6B5N8,1
wm_241,241,1.0,1.0,"Could not be more excited that me, my Mom, my Dad, and my Uncle are going to Downtown LA to March #WomensMarch",1
wm_242,242,1.0,1.0,RT @seekhaven: The latest The Seekhaven Daily! https://t.co/FaqFBW6QSl Thanks to @thangel77 @Childhelp @utahpolitics #womensmarch #utah,1
wm_243,243,1.0,0.0,"Ran 16 miles through this beautiful city this AM. It is alive and electric with love, hope and unity #WomensMarch #dc",1
wm_244,244,1.0,0.0,YES LADIES https://t.co/CIjdFNqS73,1
wm_245,245,1.0,1.0,March on #america #womensmarch https://t.co/sZynt4plgF,1
wm_246,246,1.0,0.0,Pictures From Women’s Marches Around the World https://t.co/E5WMjYKsob #womensmarch #womensmarchChi,1
wm_247,247,1.0,1.0,RT @abowersock: Consider the coverage of the feel good story #womensmarch and how many corporate politicians were involved \n \nNow consider #n…,0
wm_248,248,1.0,0.0,Thank you #WomensMarch for hope creativity and inspiration on America's darkest day in a long time - reminding us that this is far from over,1
wm_249,249,0.0,1.0,RT @Rasa171a: #Breakingnews 19 Saudi airstrikes hit #Yemen #Now \n \n#WomensMarch \n#HappySunday \n#ProtestTrump &gt;&gt; #YemenIsBleeding #THINK&gt;&gt;🇾🇪@…,0
wm_250,250,0.0,0.0,RT @juIiancarstairs: madonna told donald trump to suck a dick on live television. not all heroes wear capes #WomensMarch,1
wm_251,251,1.0,1.0,I love this so much ❤🇺🇸 https://t.co/o5B0KtBEdK,1
wm_252,252,1.0,0.0,"I can't join a #WomensMarch today, sadly. But I'm taking inspiration from others who have suggested donating the price of a train ticket (1)",1
wm_253,253,1.0,0.0,Just awesome ❤️❤️❤️ https://t.co/CfIIVcY53l,1
wm_254,254,1.0,0.0,RT @KRProthro: @womensmarch HRC attended the Inauguration because that's what adults do. You guys could use a little of that.#addhername,1
wm_255,255,1.0,1.0,"RT @LMplusG: Throughout the election, media asked, where is \enthusiasm\"" for Hillary? You saw it on display today. #WomensMarch #ImWithHer""",1
wm_256,256,1.0,0.0,RT @jenanderson33: Anyone going to Women's March on Main tomorrow? #WomensMarch #womensmarchonmain https://t.co/0BadzeyaVE,1
wm_257,257,0.0,1.0,RT @sisterhooduk: @piersmorgan Pic of women marches emasculating the London Underground grabbing penis as they go I thought you should kno…,0
wm_258,258,0.0,0.0,"RT @mhmck: To distract from #WomensMarch success, Putin's Useful Idiot Trump insulted the CIA and the White House press corp. https://t.co/…",1
wm_259,259,1.0,0.0,We made history at #womensmarch. Now it’s time to make our voices heard. First up: send a postcard to your Senators https://t.co/3g5t5RPdto,1
wm_260,260,1.0,0.0,Antarctica. https://t.co/TyYHXgFxrW,1
wm_261,261,1.0,0.0,RT @21magz: Women are powerful AF https://t.co/gIH9WiWKXa,1
wm_262,262,1.0,0.0,"#WhyIMarch #womensrightsarehumanrights #mybodymychoice #womensmarch @ The Capitol, Washington D.C. https://t.co/YYSTQbTYcX",1
wm_263,263,1.0,0.0,We made history at #womensmarch. Now it’s time to make our voices heard. First up: send a postcard to your Senators https://t.co/UV7HndNnF0,1
wm_264,264,1.0,0.0,"RT @aos_biospec: @mingna_wen : Peaceful, powerful, people. #democracy #womensmarch #AgentsofSHIELD https://t.co/Z0pqXF7LzJ",1
wm_265,265,1.0,0.0,@RawkinsLizzie did I not tell you just day 2 https://t.co/gp3m9GTJNI #WomensMarch,1
wm_266,266,1.0,0.0,RT @RitaPanahi: Had a similar reaction to Drake after hearing her speech today. 😷 \n#WomensMarch https://t.co/NRDdbmWKNk,1
wm_267,267,1.0,1.0,RT @zokiplz: Pretty sure women gained the right to vote by marching w/out working with the POTUS &amp; a republican controlled house but keep t…,1
wm_268,268,1.0,0.0,"RT @karlamosley: 600 gatherings, 60 countries. #cellphonefreesunday #WomensMarch #MarchOn #AllAreWelcome \n \nhttps://t.co/sEBEZ11HKG https://t…",1
wm_269,269,1.0,1.0,RT @arian0027: This is REAL women's rights looks like... thank you @KellyannePolls for your fight with grace and dignity. #WomensMarch http…,0
wm_270,270,1.0,0.0,RT @BethW_NoTrump: My sister is in there! (somewhere) https://t.co/xwtIu8wVp5,1
wm_271,271,1.0,1.0,RT @MeghanAnomaly: New Jersey @MomsDemand volunteers are READY for the @womensmarch and to #EndGunViolence! #WhyIMarch #DisarmHate #njleg h…,1
wm_272,272,0.0,0.0,"RT @AynRandPaulRyan: Yes. In the end, who cares whose crowd is bigger? What matters is that Trump and his spokesman are liars. #TheResistan…",1
wm_273,273,1.0,0.0,"RT @Sophie1Reynolds: Proud to be a woman everyday, but especially today #womensmarch https://t.co/RAlxDJTPVl",1
wm_274,274,1.0,0.0,"\@IMKristenBell Proud of the #WomensMarch for staying peaceful today which is always the goal. Angry&amp; violent protestors accomplish nothing\"" https://t.co/feSugOZ1i7""",1
wm_275,275,1.0,1.0,"If the #WomensMarch left you inspired, why not donate? Some examples: @PPact, @ACLU, @SierraClub, @WWF, @splcenter, and @NAACP.",1
wm_276,276,1.0,0.0,Doh! Bet 🍊wishes he drew large crowds. https://t.co/vjnyRVRB15,1
wm_277,277,1.0,0.0,Some of my favorite #signs at today's #womensmarchonwashington #womensmarch https://t.co/ra8c10gR8K,1
wm_278,278,0.0,0.0,"Here's some facts: you're an alt-right White Supremacist, you spread fake news that almost got innocents killed &amp; you're a whole bitch. https://t.co/QZeTBZZBHk",1
wm_279,279,1.0,0.0,Let's continue the march through action! #WomansMarch https://t.co/uKoHhHKlej @AFTunion @OFTadvocate @Kdalton250 @dg4bg #RiseUp #MENofWM,1
wm_280,280,0.0,0.0,What folks should get in this pic: They have spent up to millions to remake Michigan into a right-wing wasteland. https://t.co/VRVUR2xXiF,1
wm_281,281,1.0,1.0,They crowd the Mall while in #Delhi we crowd the malls @bainjal https://t.co/5zCPCQVU8z,1
wm_282,282,1.0,0.0,RT @begjani51: @realDonaldTrump Ist Executive order: Raising mortgage payments for low and middle income homeowners. #WomensMarch \n \nhttps:/…,1
wm_283,283,1.0,0.0,#WomensMarch around the nation! https://t.co/wTg2QXefnX,1
wm_284,284,1.0,0.0,"Cities around the world protest Trump. Here in NYC, women and men of all colors are united for the #WomensMarch https://t.co/m41zsSeBwm",1
wm_285,285,0.0,0.0,@RealJamesWoods @womensmarch LOL yeah how does it go? Nasty women 😂,1
wm_286,286,0.0,1.0,Who cares! The constitution doesn't protect ones right not to be offended it protects one rights to be offensive! Get over it granny!!! https://t.co/OSnl6s9Fop,0
wm_287,287,1.0,0.0,"@WhiteHouse @realDonaldTrump @POTUS why don't you acknowledge heart, fight &amp; spirit of the millions who took part in the #WomensMarch today",1
wm_288,288,0.0,0.0,PEACEFUL MARCH NOT CALLED OFF #WomensMarch #WomensMarchChi https://t.co/OYf7wb5WuG,1
wm_289,289,0.0,0.0,"RT @vanndit1: Maybe I'm a wimp, but 2 groups I would avoid collectively pissing off are women and the CIA. Seems dangerous. #trump #CIA #Wo…",1
wm_290,290,1.0,0.0,"RT @nnaidycul: my neck, my back, my pussy grabs back #WomensMarch https://t.co/whQ7bL6HiI",1
wm_291,291,1.0,0.0,Absolutely amazing. #womensmarch https://t.co/758RLNZDsQ,1
wm_292,292,0.0,0.0,@MonaB2010 @teenagesleuth @womensmarch Not true!,1
wm_293,293,0.0,1.0,"So cld it be said tht th \#WomensMarch \"" ws sponsored by th Muslim Brotherhood nd Hamas. Abortion exponentially helps Islam. #tcot #maga https://t.co/L1lvV8dU0B""",0
wm_294,294,0.0,1.0,"RT @ish10040: \Trump Supporters Expose the Hypocrisy of the #WomensMarch\"" https://t.co/K223cmpwNM #alist #feedly a""",0
wm_295,295,1.0,0.0,AMAZING https://t.co/lnyKROW3HN,1
wm_296,296,1.0,0.0,"Nice job today! But please don't call your movement just another Tea Party, REALLY get his attention, call it a Pee Party. #WomensMarch",1
wm_297,297,1.0,0.0,RT @SarahO_Connell: Breathtaking scenes of solidarity at #WomensMarch events around the world today! 💕🌎👬👫👬 \n \n#LoveTrumpsHate #WomensMarchLo…,1
wm_298,298,1.0,0.0,"RT @thenarobinson: Angela Davis quoting Ella Baker, \We who believe in freedom cannot rest until it comes.\"" #WomensMarch""",1
wm_299,299,1.0,0.0,#NewYorkers Pitch In to Aid the #WomensMarch https://t.co/D6U0Ch2rFZ #LoveWins #WomensMarchonDC #Design https://t.co/aSYxmPjo2j,1
wm_300,300,1.0,0.0,@CNN @nbc @CBS @MSNBC @FoxNews Lets see who actually shows this NEWS https://t.co/BBhaulkbJp,1
wm_301,301,1.0,1.0,It takes a lot to get me to wear pink. Thanks #WomensMarch https://t.co/7my2A4khEw,1
wm_302,302,0.0,1.0,The lowest recorded amount of sandwiches in the U.S. was made today. #WomensMarch #HistoryHasItsEyesOnYou #History,0
wm_303,303,1.0,0.0,"RT @MichaelDoyle10: Californians joined in the big DC #WomensMarch, https://t.co/2EXpZ6xrqb",1
wm_304,304,0.0,0.0,@GloriaAllred @womensmarch @YouTube no thanks..pathetic...,1
wm_305,305,1.0,0.0,"RT @VOLSMama1976: #WomensMarch was amazing but don't forget: the work goes far beyond today. Vote locally, in 2018 &amp; 2020. VOTE! VOTE! VOTE…",1
wm_306,306,1.0,1.0,"RT @InterstellRaven: Holy shit, ANCHORAGE! https://t.co/QwD4IGNK7E",1
wm_307,307,0.0,1.0,So... has FGM become a liberating practice? How about abject subervience to male relatives? https://t.co/WYPdJcVysK,0
wm_308,308,1.0,1.0,RT @chadashworth: Pics after #TrumpInauguration &amp; after the nasty #WomensMarch #WomensMarchOnWashington #WomensMarchStatistics https://t.co…,1
wm_309,309,1.0,0.0,This. https://t.co/4rXhkOKfex,1
wm_310,310,1.0,0.0,"RT @rosiecip: Yesterday I stood at a corner w/ @SpeakerRyan's address screaming \write a letter\"" and I've never felt more powerful in my li…""",1
wm_311,311,1.0,0.0,Wey to go medoner https://t.co/G0xazJn3RI,1
wm_312,312,1.0,0.0,RT @xEmmaReadx: Standing together #womensmarch #tostrong #lovelondon #thisiswhatfeminismlookslike… https://t.co/dpvBS1LFth,1
wm_313,313,0.0,0.0,RT @mizzy_103: Ron Fucking Swanson https://t.co/wiN0TZw591,1
wm_314,314,1.0,0.0,#protestsigns #WomensMarch #strongereveryday #yeswecan #thisiswhatdemocracylookslike We will NOT B silenced! #RESISTANCE https://t.co/fqfyVwugzZ,1
wm_315,315,1.0,0.0,RT @ernestopriego: The #womensmarch around the world offers an excellent case study of why copyright law as often enforced does not reflect…,1
wm_316,316,1.0,1.0,RT @adetaiootus: True talk my brother https://t.co/5IXsk2AM1S,1
wm_317,317,1.0,1.0,My latest for @npquarterly on the @womensmarch- t-minus 11 days until a new coalition makes their voices heard: https://t.co/16y1ZRFXDg,1
wm_318,318,1.0,0.0,I love it when i opened my twitter and people tweeted a lot about #WomensMarch .,1
wm_319,319,1.0,1.0,RT @goladygo45: Tell me again how this #WomensMarch was about the betterment of women. https://t.co/DX5K6nP2vh,0
wm_320,320,0.0,0.0,RT @nakisnakis: It requires us to break out of our comfort zones and be confrontational. --@janetmock #womensmarch,1
wm_321,321,1.0,1.0,"RT @sarahlyonsinc: But only if you are Black, Muslim, Hispanic and pro choice. \n \n#WomensMarch https://t.co/PzUDShBijp",0
wm_322,322,1.0,0.0,@womensmarch Couldn't be in DC but we represented in St. Pete. It was beautiful and peaceful and loud. #WomensMarch #Indivisible https://t.co/xNYgV6XoGs,1
wm_323,323,1.0,0.0,"RT @UniteWomenME: #WomensMarch Hillary Clinton was the first ever female nominee of a major US party, and she should be recognized. #AddHer…",1
wm_324,324,1.0,1.0,10 action 100 days! https://t.co/NrhQfiu3jL,1
wm_325,325,1.0,0.0,I love you Los Angeles. You blow me away. https://t.co/TU5daar355,1
wm_326,326,1.0,1.0,"RT @tanzinavega: One woman just told me \CNN keep doing what you're doing. Stay on top of this\"" We will. #WomensMarch""",1
wm_327,327,1.0,0.0,RT @maxfraserdesign: Men of quality do not fear equality #WomensMarch,1
wm_328,328,0.0,1.0,"@womensmarch THAT, women, is the REAL patriarchy: you are a happy partner n the dumbing-down of women and stripping us of our autonomy.",0
wm_329,329,1.0,0.0,My bra just broke... seems appropriate on a day like today #WomensMarch,1
wm_330,330,1.0,0.0,bruh https://t.co/na7LGmdgzm,1
wm_331,331,0.0,1.0,"RT @Rebeccarivas: \It is time to stop being complacent.\"" #WhyWeMarch @MariaChappelleN @de_nichols #WomensMarch #womensmarchstl https://t.co…""",1
wm_332,332,0.0,0.0,@SandraTXAS @Lrihendry @ChristieC733 @ConstanceQueen8 @GaetaSusan @DrLee4America @BretBaier @CharlesHurt Filth! \nhttps://t.co/p2FOX5gGa5,1
wm_333,333,1.0,1.0,RT @luuuuuunaaa: Pittsburgh is with you 💛✊🏽 @womensmarch #WomensMarch https://t.co/NOePLWcqSz,1
wm_334,334,1.0,1.0,RT @bethanyawhite: This is a great opportunity to submit your stories of yesterday's #WomensMarch! Historians of the future will thank you.…,1
wm_335,335,1.0,0.0,My body my choice #WomensMarch #WomensMarchLA https://t.co/GHA3NCNc0d,1
wm_336,336,1.0,1.0,#ObamaFarewell and why we women will march on 1/21/2017! #WomensMarch to show all women that our rights are human rights!,1
wm_337,337,0.0,1.0,RT @ObamaNewClothes: The Women's March was promoted by a muslim propograndist who supports sharia law - LMFAO off at you sheep walking to y…,0
wm_338,338,1.0,1.0,The staggering support for the #WomensMarch is so comforting and refreshing,1
wm_339,339,0.0,0.0,RT @Living4Earth: Millions join anti-Trump Women’s March around the world https://t.co/b8iuZ0Zt8k via @FRANCE24 #TheResistance #WomensMarch…,1
wm_340,340,1.0,0.0,"I love John Kerry, but in truth it looks like he was walking his dog and decided what to see what all the commotion was about lol https://t.co/opVM7exWWT",1
wm_341,341,1.0,0.0,"RT @markkiszla: Amen, brother. https://t.co/fmA2LVmQ1G",1
wm_342,342,0.0,1.0,RT @97Musick: .@ashleyjudd You're protesting the wrong thing... why don't you look at what Sharia law does to women. https://t.co/PKG6dYH286,0
wm_343,343,1.0,0.0,"RT @ThisisBeckyW: Let's do this, #Nashville #womensmarch https://t.co/ZdcogiCwzm",1
wm_344,344,1.0,0.0,"RT @THR: Sarah Silverman, Bernie Sanders, Maggie Q shared #WomensMarch observations on social media https://t.co/LW8M1gA6zI https://t.co/ku…",1
wm_345,345,1.0,0.0,"RT @EastBayExpress: Ladies, last day to submit your Letters To Trump for our special #WomensMarch project with @kalw \n \nhttps://t.co/WDUAzksa…",1
wm_346,346,1.0,0.0,"Never stopping the fight! #nastywoman #womensmarch @ Moscow, Idaho https://t.co/lU2AfDXgxX",1
wm_347,347,1.0,0.0,RT @xatzisotiris: And people pay to go and see this piece of s..........! https://t.co/25hLGXBla1,1
wm_348,348,1.0,0.0,"RT @aidanlaliberte: #WomensMarch makes me so happy and inspired. Keep marching. Never be silenced, never let ANYONE make you feel small for…",1
wm_349,349,1.0,0.0,I'm crying rainbows and butterflies right now. #WomensMarch https://t.co/WTshDEoTCe,1
wm_350,350,1.0,1.0,Fuck yeah. Nick offerman is a real man. https://t.co/ht8ZqPwlhM,1
wm_351,351,1.0,0.0,RT @CientificasEC: Reading with much interest all your tweets from #WomensMarch from all over the world. Inspiration to keep working for be…,1
wm_352,352,1.0,1.0,RT @TheMarkRomano: #WomensMarch? \n \n8 years of Barack Obama and now women don't have fundamental rights! \n \nLOL,1
