source_fid,source_event_id,source_claim,source_claim_raw,text,gt_protest_claim
LEIPZV0020141010eaaa00034,LEIPZV0020141010eaaa00034_1,107.0,church,Gegen die Finanzspritze Leipzigs für den 100. Deutschen Katholikentag,Church
LEIPZV0020141010eaaa00034,LEIPZV0020141010eaaa00034_1,107.0,church,Trennung von Staat und Kirche,Church
LEIPZV0020141010eaaa00034,LEIPZV0020141010eaaa00034_1,107.0,church,Missionsarbeit soll nicht staatlich subventioniert werden,Church
LEIPZV0020160829ec8t0002i,LEIPZV0020160829ec8t0002i_1,107.0,church,gegen autoritäre Strömungen,Church
LEIPZV0020160829ec8t0002i,LEIPZV0020160829ec8t0002i_1,107.0,church,gegen autoritäre Strömungen in der Kirche,Church
LEIPZV0020160829ec8t0002i,LEIPZV0020160829ec8t0002i_1,107.0,church,"Bibelstellen \""unterkomplex und autoritär\"" aus",Church
LEIPZV0020180319ee3j0001q,LEIPZV0020180319ee3j0001q_2,109.0,media,Meinungskorridore sind uns zu eng,Media
LEIPZO0020190716ef7g002e6,LEIPZO0020190716ef7g002e6_2,109.0,media,einen Medienvertreter am Montag mit einer Plastikflasche beworfen,Media
LEIPZO0020161205ecc5008c1,LEIPZO0020161205ecc5008c1_1,109.0,media,gegen Politik und Presse,Media
StZ_20101024_PUF_607,StZ_20101024_PUF_607_4,109.0,media,Einige Demonstranten blockieren kurzzeitig aus Protest gegen die Berichterstattung das Funkhaus in der Neckarstraße,Media
SZ-20150310-PKNKI-249,SZ-20150310-PKNKI-249_1,109.0,media,die Presse angegriffen,Media
SZ-20151124-PUCVD-197,SZ-20151124-PUCVD-197_1,109.0,media,ein russisches Fernsehteam von Pegida-Teilnehmern angegriffen,Media
SZ-20170606-ASWVZ-299,SZ-20170606-ASWVZ-299_1,109.0,media,Widerstand,Media
LEIPZ_20200530_QDFFA_770,LEIPZ_20200530_QDFFA_770_1,109.0,media,"den Medien vor, sie würden das „sogenannte Corona“ wider besseren Wissens aufbauschen",Media
LEIPZ_20201109_FDZVP_638,LEIPZ_20201109_FDZVP_638_1,109.0,media,zum Teil brutalen Übergriffen auf Medienvertreter,Media
LEIPZ_20201114_BUZTD_387,LEIPZ_20201114_BUZTD_387_1,109.0,media,glaub dem Staatsfunk,Media
LEIPZO0020160106ebbn000kr,LEIPZO0020160106ebbn000kr_2,109.0,media,Lügenpresse,Media
WESKU00020140516ea5h0001l,WESKU00020140516ea5h0001l_1,140.0,foreign_rights,gegen die angekündigten Massenhinrichtungen,Foreign Rights
LEIPZO0020190123ef1n00ecq,LEIPZO0020190123ef1n00ecq_1,140.0,foreign_rights,Freilassung der kurdischen Politikerin Leyla Güven,Foreign Rights
LEIPZO0020161115ecbf0096l,LEIPZO0020161115ecbf0096l_1,140.0,foreign_rights,gegen die Wahl von Donald Trump,Foreign Rights
LEIPZO0020161115ecbf0096l,LEIPZO0020161115ecbf0096l_1,140.0,foreign_rights,Stand Up! Represent! Trump Is Not Our President! Leipzig Against Trump!,Foreign Rights
LEIPZO0020161115ecbf0096l,LEIPZO0020161115ecbf0096l_1,140.0,foreign_rights,gegen die Wahl von Donald Trump zum US-Präsidenten,Foreign Rights
StZ_20100607_GMSBW_377,StZ_20100607_GMSBW_377_1,140.0,foreign_rights,"Solidarität bekunden mit Palästina und dem Gazagebiet, ebenso wie mit den Aktivisten der beiden Hilfskonvois, die versucht hatten, in den Gazastreifen vorzudringen",Foreign Rights
StZ_20110117_UAISP_636,StZ_20110117_UAISP_636_1,140.0,foreign_rights,"In Gedenken an die Todesopfer der Demonstrationen und im Bestreben, einen echten politischen Neuanfang zu fordern, versammelten sich in der Stuttgarter Innenstadt am Samstagvormittag nach Polizeiangaben 40 Menschen.",Foreign Rights
StZ_20130613_DPHNA_372,StZ_20130613_DPHNA_372_1,140.0,foreign_rights,Solidarität mit den Freunden in der Türkei,Foreign Rights
StZ_20130613_DPHNA_372,StZ_20130613_DPHNA_372_1,140.0,foreign_rights,als Symbol für manipulierte Medien in der Türkei,Foreign Rights
StZ_20130624_ADBKM_137,StZ_20130624_ADBKM_137_1,140.0,foreign_rights,Brasilianer kämpfen für mehr Demokratie,Foreign Rights
StZ_20130624_ADBKM_137,StZ_20130624_ADBKM_137_1,140.0,foreign_rights,Korruption und polizeiliche Willkür,Foreign Rights
StZ_20130624_ADBKM_137,StZ_20130624_ADBKM_137_1,140.0,foreign_rights,Deshalb kämpfen wir für mehr Demokratie,Foreign Rights
StZ_20130624_ADBKM_137,StZ_20130624_ADBKM_137_1,140.0,foreign_rights,mehr Rechte und Mitsprache der Bürger in der Türkei forderten,Foreign Rights
SZ-20170303-IES-117,SZ-20170303-IES-117_1,140.0,foreign_rights,solidarisieren sich Menschen mit dem in der Türkei inhaftierten deutsch-türkischen Korrespondenten Deniz Yücel,Foreign Rights
SZ-20170303-IES-117,SZ-20170303-IES-117_1,140.0,foreign_rights,forderten Freiheit für den Deutsch-Türken und bis zu 150 weitere Kollegen,Foreign Rights
SZ-20170424-FGFN-336,SZ-20170424-FGFN-336_1,140.0,foreign_rights,Solidarität mit Wissenschaftlern in Ländern wie Ungarn und der Türkei. Wenn wie dort Wissenschaftler mundtot und Forschungseinrichtungen geschlossen würden,Foreign Rights
SZ-20170424-FGFN-336,SZ-20170424-FGFN-336_1,140.0,foreign_rights,"\""Einfallstor für alternative Fakten\",Foreign Rights
LEIPZV_20131224_SDVAE,LEIPZV_20131224_SDVAE_1,154.0,solidarity,"Solidarität mit jenen Aktivisten in Hamburg, die für den Erhalt des linken Kulturzentrums \""Rote Flora\"" im Schanzenviertel auf die Straße gegangen waren",Solidarity
WESKU00020130111e91c0001x,WESKU00020130111e91c0001x_1,154.0,solidarity,der drei am Mittwoch in Paris ermordeten kurdischen Politikerinnen gedacht,Solidarity
WESKU00020200508eg2m001uk,WESKU00020200508eg2m001uk_1,154.0,solidarity,Mitgefühl und Solidarität,Solidarity
LEIPZV0020180108ee180002u,LEIPZV0020180108ee180002u_1,154.0,solidarity,Solidarität mit Protesten im Iran,Solidarity
STUGTR0020150109eb1900047,STUGTR0020150109eb1900047_1,154.0,solidarity,solidarisieren sich viele Stuttgarter mit Frankreich,Solidarity
STUGTR0020150109eb1900047,STUGTR0020150109eb1900047_1,154.0,solidarity,Solidarität mit den Opfern des,Solidarity
STUGTR0020150109eb1900047,STUGTR0020150109eb1900047_1,154.0,solidarity,Charlie Hebdo?,Solidarity
STUGTR0020150109eb1900047,STUGTR0020150109eb1900047_1,154.0,solidarity,für die Redefreiheit,Solidarity
LEIPZ_20201010_DWDCW_299,LEIPZ_20201010_DWDCW_299_1,154.0,solidarity,Gedenkveranstaltung für die ermordeten Jana L. und Kevin S.,Solidarity
LEIPZO0020160106ebbn000kr,LEIPZO0020160106ebbn000kr_1,154.0,solidarity,Erinnerung an die Opfer,Solidarity
WESKU00020170517ed3f00jpv,WESKU00020170517ed3f00jpv_1,154.0,solidarity,Empörung über die Tat,Solidarity
WESKU00020170518ed2a007av,WESKU00020170518ed2a007av_1,154.0,solidarity,Solidarität mit Hinterbliebenen,Solidarity
WESKU00020170518ed2a007av,WESKU00020170518ed2a007av_1,154.0,solidarity,Solidarität mit der Familie des\n gewaltsam zu Tode gekommenen,Solidarity
LEIPZV_2012-11-28_PULP,LEIPZV_2012-11-28_PULP_1,200.0,political,gegen die Finanzpläne der Landesregierung,Political System
LEIPZV_20130424_BRGRF,LEIPZV_20130424_BRGRF_1,200.0,political,der Verkauf kommunalen Eigentums vom Stadtrat künftig nur noch mit Zweidrittel-Mehrheit beschlossen werden,Political System
WESKU00020110215e72f000ai,WESKU00020110215e72f000ai_1,200.0,political,"wirft der Senatorin „Erpressung“ vor. Denn sie habe mit Personalabbau und Ausstieg aus der Tarifgemeinschaft der Länder gedroht, falls die Gehaltserhöhung über 0,9 Prozent liege",Political System
WESKU00020110929e79t0008s,WESKU00020110929e79t0008s_1,200.0,political,Kritik am Verlauf des Verfahrens,Political System
WESKU00020111023e7an0000u_SUN,WESKU00020111023e7an0000u_SUN_1,200.0,political,gegen einen einseitigen Fokus der Regierungen auf die Finanzwirtschaft,Political System
WESKU00020120713e87d0001g,WESKU00020120713e87d0001g_1,200.0,political,"Mit Ablehnung reagierte die Linke dann am Nachmittag auch auf das Verhandlungsergebnis zwischen Bund und Ländern zum Fiskalpakt. Dieser Vertrag soll auf europäischer Ebene für mehr Haushaltsdisziplin sorgen. Schon vor der Debatte in der Bürgerschaft hatten etwa 30 Mitglieder der Linken mit dem Slogan \""Tschüss Demokratie!\"" gegen die Bremer Zustimmung auf dem Marktplatz demonstriert.",Political System
WESKU00020121206e8c7000l0,WESKU00020121206e8c7000l0_1,200.0,political,CSU-Politiker Beckstein,Political System
WESKU00020180611ee6b000e3,WESKU00020180611ee6b000e3_2,200.0,political,"gängige Praxis innerhalb der Bremer Verwaltung, das ordnungswidrige Abstellen von Fahrzeugen auf Gehwegen in Bremen zu tolerieren",Political System
WESKU00020180611ee6b000e3,WESKU00020180611ee6b000e3_1,200.0,political,Falschparker werden zu selten bestraft,Political System
WESKU00020180611ee6b000e3,WESKU00020180611ee6b000e3_2,200.0,political,angebliche Duldung derartiger Verstöße,Political System
WESKU00020181125eebp0001n_SUN,WESKU00020181125eebp0001n_SUN_1,200.0,political,ein neues Wahlrecht,Political System
WESKU00020181125eebp0001n_SUN,WESKU00020181125eebp0001n_SUN_1,200.0,political,dass bei den Bürgerschaftswahlen die Personenstimmen wieder stärker gewichtet werden,Political System
WESKU00020181125eebp0001n_SUN,WESKU00020181125eebp0001n_SUN_1,200.0,political,Änderung des Wahlrechts,Political System
WESKU00020200508eg2n0006y_SUN,WESKU00020200508eg2n0006y_SUN_1,200.0,political,forderten die Demonstranten seinen Abgang,Political System
SZ-20180515-HCEGB-308,SZ-20180515-HCEGB-308_1,200.0,political,"er kündigt der Bundeskanzlerin an, dass sie sich eines Tages strafrechtlich zu verantworten habe",Political System
SZ-20190128-GSSVGP-293,SZ-20190128-GSSVGP-293_1,200.0,political,gegen das geplante Polizeigesetz,Political System
SZ-20190304-DFZZP-366,SZ-20190304-DFZZP-366_1,200.0,political,"keinen Grund sehe, warum die Befugnisse der Polizei ausgeweitet werden sollten",Political System
SZ-20190619-PADBUE-197,SZ-20190619-PADBUE-197_1,200.0,political,"warnten die Organisatoren der Aktion vor Eingriffen der AfD in die Kunst-, Meinungs- und Wissenschaftsfreiheit",Political System
SZ-20190619-PADBUE-197,SZ-20190619-PADBUE-197_1,200.0,political,"eine \""klare Absage der Parteien an eine Zusammenarbeit mit der AfD, insbesondere von der CDU",Political System
SZ-20190816-IWDESS-991,SZ-20190816-IWDESS-991_1,200.0,political,Demo vor seinem Privathaus,Political System
SZ-20190816-IWDESS-991,SZ-20190816-IWDESS-991_3,200.0,political,AfD-Stadtrat Heiko Müller,Political System
LEIPZO0020180131ee1v0096m,LEIPZO0020180131ee1v0096m_2,200.0,political,Frontscheiben des Bürgerbüros des SPD-Landtagsabgeordneten Holger Mann in der Georg-Schumann-Straße eingeworfen worden,Political System
LEIPZO0020180319ee3j00a3x,LEIPZO0020180319ee3j00a3x_1,200.0,political,"Gabriels, Stegners, Roths, Özdemirs und Merkels“ als die „wahrhaftige Schande Deutschlands“.",Political System
LEIPZO0020180319ee3j00a3x,LEIPZO0020180319ee3j00a3x_1,200.0,political,"Gabriels, Stegners, Roths, Özdemirs und Merkels“ als die „wahrhaftige Schande Deutschlands“",Political System
LEIPZO0020180319ee3j00a3x,LEIPZO0020180319ee3j00a3x_1,200.0,political,"„Gabriels, Stegners, Roths, Özdemirs und Merkels“ als die „wahrhaftige Schande Deutschlands“",Political System
LEIPZO0020180319ee3j00a3x,LEIPZO0020180319ee3j00a3x_1,200.0,political,"Gabriels, Stegners, Roths, Özdemirs und Merkels“ als die „wahrhaftige Schande Deutschlands",Political System
LEIPZV0020180108ee180002u,LEIPZV0020180108ee180002u_1,200.0,political,gegen die Regierung im Iran,Political System
LEIPZV0020180108ee180002u,LEIPZV0020180108ee180002u_1,200.0,political,"über die Beziehungen der deutschen Regierung zu den Machthabern in Teheran diskutieren, welche sie kritisch sieht",Political System
LEIPZV0020180108ee180002u,LEIPZV0020180108ee180002u_2,200.0,political,"die Beziehungen der deutschen Regierung zu den Machthabern in Teheran diskutieren, welche sie kritisch sieht",Political System
LEIPZV0020180907ee9700035,LEIPZV0020180907ee9700035_1,200.0,political,gegen den türkischen Präsidenten Recep Erdogan,Political System
LEIPZV0020180907ee9700035,LEIPZV0020180907ee9700035_2,200.0,political,gegen Erdogan,Political System
LEIPZV0020180924ee9o0002k,LEIPZV0020180924ee9o0002k_1,200.0,political,"gegen den türkischen Diktator Recep Tayyip Erdogan, der am 28. September zu einem Staatsbesuch nach Deutschland kommt",Political System
StZ_20141106_PWS_287,StZ_20141106_PWS_287_1,200.0,political,Aus Sicht des Außenministeriums in Ankara wird darin der türkische Präsident Recep Tayyip Erdogan verunglimpft.,Political System
STUGTR0020150402eb420001v,STUGTR0020150402eb420001v_1,200.0,political,schlampigen Ermittlungen im,Political System
STUGTR0020160725ec7p0005t,STUGTR0020160725ec7p0005t_1,200.0,political,gegen den türkischen Präsidenten Erdogan,Political System
LEIPZO0020160106ebbn000kr,LEIPZO0020160106ebbn000kr_2,200.0,political,Merkel ist die Hauptschuldige an der Hetze,Political System
LEIPZO0020160906ec950008d,LEIPZO0020160906ec950008d_1,200.0,political,mit Leipzigs Polizeipräsidenten Bernd Merbitz mehrfach hart ins Gericht,Political System
LEIPZO0020161002eca20035x,LEIPZO0020161002eca20035x_1,200.0,political,„Hau ab“,Political System
LEIPZO0020161104ecb40063h,LEIPZO0020161104ecb40063h_1,200.0,political,Mithin richteten die Demonstrierenden eine direkte Botschaft an Angela Merkel: Die Bundeskanzlerin solle endlich die Unterstützung für Präsident Erdogan beenden.,Political System
LEIPZO0020170117eb9s0040h,LEIPZO0020170117eb9s0040h_1,200.0,political,"Weiter gratulierte Johnke der rechtspopulistischen FPÖ aus Österreich. Diese hatten am Sonntag einen Wahlerfolg errungen. „Wir folgen euch, bei uns dauert es nur etwas länger.“",Political System
LEIPZO0020170117ecb7002e5,LEIPZO0020170117ecb7002e5_3,200.0,political,Verunglimpfung des Bundespräsidenten,Political System
LEIPZO0020180113eba60041d,LEIPZO0020180113eba60041d_1,200.0,political,Protest in Leipzig gegen Podium mit Verfassungsschutz-Chef,Political System
LEIPZO0020180113eba60041d,LEIPZO0020180113eba60041d_1,200.0,political,Gegen eine Podiumsdiskussion mit Sachsens Verfassungsschutzchef,Political System
LEIPZV0020140104SSAJB494,LEIPZV0020140104SSAJB494_1,200.0,political,"Wie berichtet, haben sich über 24000 Leipziger dafür ausgesprochen, dass die Privatisierung kommunalen Eigentums künftig im Stadtrat nicht mehr mit hauchdünner Mehrheit beschlossen werden sollte, sondern nur noch mit Zwei-Drittel-Votum.",Political System
LEIPZV0020140122ZMTGG250,LEIPZV0020140122ZMTGG250_1,200.0,political,"Eigentlich wollten die 30 Demonstranten mit ihren Plakaten wie \""Für Recht statt Rechts\"" Margitta Hollick gestern vor Verhandlungsbeginn am Amtsgericht den Rücken stärken. Dort ist die 65-jährige Stadträtin der Linken wegen Beleidigung eines früheren NPD-Stadtrates angeklagt. Doch weil das Gericht kurzerhand den Termin verschoben hatte, verlegte die Linke ihre \""Solidaritätskundgebung\"" vor die Staatsanwaltschaft, die den Strafbefehl über 1600 Euro gegen Hollick beantragt hatte",Political System
LEIPZV0020140520ea5k000zw,LEIPZV0020140520ea5k000zw_2,200.0,political,"Nagel, Merbitz, Kasek, Jung sind Leipzigs Beerdigung",Political System
LEIPZV0020160202ec220002m,LEIPZV0020160202ec220002m_1,200.0,political,Deutsche Volksherrschaft Pegida,Political System
LEIPZV0020160202ec220002m,LEIPZV0020160202ec220002m_1,200.0,political,die Volksverräter stoppen,Political System
LEIPZV0020160202ec220002m,LEIPZV0020160202ec220002m_1,200.0,political,Sturz der freiheitlich-demokratischen Grundordnung,Political System
LEIPZV0020160521ec5l00011,LEIPZV0020160521ec5l00011_1,200.0,political,gegen die Veranstaltung,Political System
LEIPZV0020160705ec750001j,LEIPZV0020160705ec750001j_2,200.0,political,Die CDU-geführte Landesregierung habe beim Kampf gegen Rechts versagt,Political System
StZ_20091218_PIP_1613,StZ_20091218_PIP_1613_1,200.0,political,"Frau Malczak kritisiert Angela Merkel. Das Einknicken in der Umweltpolitik. \""Klare Zielvorgaben für Kopenhagen!\"", fordert sie",Political System
StZ_20100512_VPFA_313,StZ_20100512_VPFA_313_1,200.0,political,Dazu sollten die Kommunalfinanzen eine völlig neue Struktur erhalten,Political System
StZ_20100518_FDGID_432,StZ_20100518_FDGID_432_1,200.0,political,Oberbürgermeister Wolfgang Schuster zum Rücktritt aufgefordert,Political System
StZ_20100518_FDGID_432,StZ_20100518_FDGID_432_1,200.0,political,"Stuttgart brauche \""keinen zweiten Nero, der die Stadt in Brand steckt und das dann auch noch als Kunstwerk betrachtet",Political System
StZ_20100601_GSSIDP_409,StZ_20100601_GSSIDP_409_1,200.0,political,die Bürger hätten OB Schuster nicht mehr lieb,Political System
StZ_20100601_GSSIDP_409,StZ_20100601_GSSIDP_409_1,200.0,political,"Was Köhler kann, kann unser Schuster auch",Political System
StZ_20101006_SGSAOE_180,StZ_20101006_SGSAOE_180_1,200.0,political,STREBEN AUFLOESUNG DES LANDTAGS AN,Political System
StZ_20101006_SGSAOE_180,StZ_20101006_SGSAOE_180_1,200.0,political,Auflösung des baden-württembergischen Landtags,Political System
StZ_20101007_AUDL_420,StZ_20101007_AUDL_420_1,200.0,political,Mappus weg,Political System
StZ_20101024_PUF_607,StZ_20101024_PUF_607_2,200.0,political,"\""Mappus weg!\",Political System
StZ_20101024_PUF_607,StZ_20101024_PUF_607_2,200.0,political,Er kritisiert das Demokratieverständnis von Kanzlerin Angela Merkel und Ministerpräsident Stefan Mappus (beide CDU,Political System
StZ_20101112_ZKFSD_196,StZ_20101112_ZKFSD_196_1,200.0,political,"Kehren sie dahin zurück, wo sie hergekommen sind - in die außerparlamentarische Opposition?",Political System
StZ_20110125_SSZUE_323,StZ_20110125_SSZUE_323_1,200.0,political,Gerhard Pfeifer vom BUND-Regionalverband forderte den Stuttgarter Polizeipräsidenten Siegfried Stumpf zum Rückritt auf.,Political System
StZ_20110131_LRGDB_460,StZ_20110131_LRGDB_460_1,200.0,political,"\""Die Regierung muss weg",Political System
StZ_20110131_LRGDB_460,StZ_20110131_LRGDB_460_1,200.0,political,Sie hatten auf einem Plakat die Bundeskanzlerin Angela Merkel beleidigt,Political System
StZ_20110207_BRGMP_215,StZ_20110207_BRGMP_215_1,200.0,political,Mappus weg\,Political System
StZ_20110209_DEVAEG_1025,StZ_20110209_DEVAEG_1025_1,200.0,political,Parolen gegen das Bahnprojekt Stuttgart 21 und Regierungschef Stefan Mappus,Political System
StZ_20110222_PMMM_166,StZ_20110222_PMMM_166_1,200.0,political,Prayon persiflierte einige Aussagen der Landesverkehrsministerin Tanja Gönner (CDU,Political System
StZ_20110228_NDD_277,StZ_20110228_NDD_277_1,200.0,political,Mappus-Denkmal,Political System
StZ_20110320_TG_550,StZ_20110320_TG_550_1,200.0,political,Schwarz-Gelb abschalten,Political System
StZ_20110711_TGUDK_562,StZ_20110711_TGUDK_562_1,200.0,political,"\""Grube weg\",Political System
StZ_20121129_SLWBD_576,StZ_20121129_SLWBD_576_1,200.0,political,gegen den städtischen Beitrag an der Kapitalerhöhung bei der Landesbank Baden-Württemberg (LBBW),Political System
StZ_20121129_SLWBD_576,StZ_20121129_SLWBD_576_1,200.0,political,gegen die Umwandlung von stillen Einlagen der Stadt in Höhe von 611 Millionen Euro in haftendes Eigenkapital,Political System
StZ_20121129_SLWBD_576,StZ_20121129_SLWBD_576_1,200.0,political,Kritiker der Landesbank,Political System
StZ_20130115_KWSAEE_208,StZ_20130115_KWSAEE_208_1,200.0,political,die Versäumnisse und das Fehlverhalten von politisch Verantwortlichen in Stadt und Land gesprochen,Political System
StZ_20130115_KWSAEE_208,StZ_20130115_KWSAEE_208_1,200.0,political,"ehemaligen OB Schuster kritisiert, der Schadenersatzansprüche der Stadt habe verjähren lassen",Political System
StZ_20130115_KWSAEE_208,StZ_20130115_KWSAEE_208_1,200.0,political,Der Bahn-Vorstand habe laut dem Juristen 'durch Fehlplanungen und Kostenlügen das Vermögen der Deutschen Bahn geschmälert',Political System
StZ_20130226_ZDEZU_663,StZ_20130226_ZDEZU_663_1,200.0,political,die Bundesregierung 114 Millionen Euro Zuschuss der Europäischen Union für den umstrittenen Durchgangsbahnhof durch falsche Angaben zur Leistungsfähigkeit erschlichen,Political System
